"","Subject","Activity","Measurements","Mean"
"4049",15,"WALKING_DOWNSTAIRS","tBodyGyro-std()-Y",-0.37427507
"4050",15,"WALKING_UPSTAIRS","tBodyGyro-std()-Y",-0.34814556
"4051",16,"LAYING","tBodyGyro-std()-Y",-0.97691147
"4052",16,"SITTING","tBodyGyro-std()-Y",-0.98922223
"4053",16,"STANDING","tBodyGyro-std()-Y",-0.990154835
"4054",16,"WALKING","tBodyGyro-std()-Y",-0.60750364
"4055",16,"WALKING_DOWNSTAIRS","tBodyGyro-std()-Y",-0.52841286
"4056",16,"WALKING_UPSTAIRS","tBodyGyro-std()-Y",-0.63903602
"4057",17,"LAYING","tBodyGyro-std()-Y",-0.98952046
"4058",17,"SITTING","tBodyGyro-std()-Y",-0.993766835
"4059",17,"STANDING","tBodyGyro-std()-Y",-0.992329725
"4060",17,"WALKING","tBodyGyro-std()-Y",-0.45700148
"4061",17,"WALKING_DOWNSTAIRS","tBodyGyro-std()-Y",-0.464018535
"4062",17,"WALKING_UPSTAIRS","tBodyGyro-std()-Y",-0.509734395
"4063",18,"LAYING","tBodyGyro-std()-Y",-0.98548096
"4064",18,"SITTING","tBodyGyro-std()-Y",-0.99183254
"4065",18,"STANDING","tBodyGyro-std()-Y",-0.98439704
"4066",18,"WALKING","tBodyGyro-std()-Y",-0.49276901
"4067",18,"WALKING_DOWNSTAIRS","tBodyGyro-std()-Y",-0.62259962
"4068",18,"WALKING_UPSTAIRS","tBodyGyro-std()-Y",-0.52356739
"4069",19,"LAYING","tBodyGyro-std()-Y",-0.96537127
"4070",19,"SITTING","tBodyGyro-std()-Y",-0.96929296
"4071",19,"STANDING","tBodyGyro-std()-Y",-0.98421302
"4072",19,"WALKING","tBodyGyro-std()-Y",-0.186708175
"4073",19,"WALKING_DOWNSTAIRS","tBodyGyro-std()-Y",-0.1340798
"4074",19,"WALKING_UPSTAIRS","tBodyGyro-std()-Y",-0.214417095
"4075",20,"LAYING","tBodyGyro-std()-Y",-0.98299063
"4076",20,"SITTING","tBodyGyro-std()-Y",-0.97212974
"4077",20,"STANDING","tBodyGyro-std()-Y",-0.94167549
"4078",20,"WALKING","tBodyGyro-std()-Y",0.05320672
"4079",20,"WALKING_DOWNSTAIRS","tBodyGyro-std()-Y",-0.16095527
"4080",20,"WALKING_UPSTAIRS","tBodyGyro-std()-Y",-0.14501678
"4081",21,"LAYING","tBodyGyro-std()-Y",-0.962331065
"4082",21,"SITTING","tBodyGyro-std()-Y",-0.98598235
"4083",21,"STANDING","tBodyGyro-std()-Y",-0.97345215
"4084",21,"WALKING","tBodyGyro-std()-Y",-0.39962254
"4085",21,"WALKING_DOWNSTAIRS","tBodyGyro-std()-Y",-0.35692456
"4086",21,"WALKING_UPSTAIRS","tBodyGyro-std()-Y",-0.44880992
"4087",22,"LAYING","tBodyGyro-std()-Y",-0.988350255
"4088",22,"SITTING","tBodyGyro-std()-Y",-0.970584595
"4089",22,"STANDING","tBodyGyro-std()-Y",-0.97895788
"4090",22,"WALKING","tBodyGyro-std()-Y",-0.499172425
"4091",22,"WALKING_DOWNSTAIRS","tBodyGyro-std()-Y",-0.556796145
"4092",22,"WALKING_UPSTAIRS","tBodyGyro-std()-Y",-0.492585185
"4093",23,"LAYING","tBodyGyro-std()-Y",-0.96229911
"4094",23,"SITTING","tBodyGyro-std()-Y",-0.97314972
"4095",23,"STANDING","tBodyGyro-std()-Y",-0.96990714
"4096",23,"WALKING","tBodyGyro-std()-Y",0.25157739
"4097",23,"WALKING_DOWNSTAIRS","tBodyGyro-std()-Y",0.18695495
"4098",23,"WALKING_UPSTAIRS","tBodyGyro-std()-Y",-0.28893804
"4099",24,"LAYING","tBodyGyro-std()-Y",-0.96434954
"4100",24,"SITTING","tBodyGyro-std()-Y",-0.97987116
"4101",24,"STANDING","tBodyGyro-std()-Y",-0.98387448
"4102",24,"WALKING","tBodyGyro-std()-Y",-0.48910791
"4103",24,"WALKING_DOWNSTAIRS","tBodyGyro-std()-Y",-0.48443838
"4104",24,"WALKING_UPSTAIRS","tBodyGyro-std()-Y",-0.57910904
"4105",25,"LAYING","tBodyGyro-std()-Y",-0.94230486
"4106",25,"SITTING","tBodyGyro-std()-Y",-0.98560472
"4107",25,"STANDING","tBodyGyro-std()-Y",-0.987508575
"4108",25,"WALKING","tBodyGyro-std()-Y",-0.607194935
"4109",25,"WALKING_DOWNSTAIRS","tBodyGyro-std()-Y",-0.5262019
"4110",25,"WALKING_UPSTAIRS","tBodyGyro-std()-Y",-0.42873632
"4111",26,"LAYING","tBodyGyro-std()-Y",-0.984625555
"4112",26,"SITTING","tBodyGyro-std()-Y",-0.982919645
"4113",26,"STANDING","tBodyGyro-std()-Y",-0.988158805
"4114",26,"WALKING","tBodyGyro-std()-Y",-0.58229786
"4115",26,"WALKING_DOWNSTAIRS","tBodyGyro-std()-Y",-0.48632869
"4116",26,"WALKING_UPSTAIRS","tBodyGyro-std()-Y",-0.60412893
"4117",27,"LAYING","tBodyGyro-std()-Y",-0.99053624
"4118",27,"SITTING","tBodyGyro-std()-Y",-0.98888396
"4119",27,"STANDING","tBodyGyro-std()-Y",-0.988650635
"4120",27,"WALKING","tBodyGyro-std()-Y",-0.52801469
"4121",27,"WALKING_DOWNSTAIRS","tBodyGyro-std()-Y",-0.51405004
"4122",27,"WALKING_UPSTAIRS","tBodyGyro-std()-Y",-0.5946782
"4123",28,"LAYING","tBodyGyro-std()-Y",-0.96396389
"4124",28,"SITTING","tBodyGyro-std()-Y",-0.966100295
"4125",28,"STANDING","tBodyGyro-std()-Y",-0.95248971
"4126",28,"WALKING","tBodyGyro-std()-Y",-0.507363415
"4127",28,"WALKING_DOWNSTAIRS","tBodyGyro-std()-Y",-0.270205755
"4128",28,"WALKING_UPSTAIRS","tBodyGyro-std()-Y",-0.48352973
"4129",29,"LAYING","tBodyGyro-std()-Y",-0.99651838
"4130",29,"SITTING","tBodyGyro-std()-Y",-0.989634835
"4131",29,"STANDING","tBodyGyro-std()-Y",-0.99372668
"4132",29,"WALKING","tBodyGyro-std()-Y",-0.18538248
"4133",29,"WALKING_DOWNSTAIRS","tBodyGyro-std()-Y",-0.39220818
"4134",29,"WALKING_UPSTAIRS","tBodyGyro-std()-Y",0.05188805
"4135",30,"LAYING","tBodyGyro-std()-Y",-0.98020393
"4136",30,"SITTING","tBodyGyro-std()-Y",-0.98882071
"4137",30,"STANDING","tBodyGyro-std()-Y",-0.96054497
"4138",30,"WALKING","tBodyGyro-std()-Y",-0.0016206742
"4139",30,"WALKING_DOWNSTAIRS","tBodyGyro-std()-Y",-0.30106648
"4140",30,"WALKING_UPSTAIRS","tBodyGyro-std()-Y",-0.089091061
"4141",1,"LAYING","tBodyGyro-std()-Z",-0.97451677
"4142",1,"SITTING","tBodyGyro-std()-Z",-0.98448174
"4143",1,"STANDING","tBodyGyro-std()-Z",-0.99220528
"4144",1,"WALKING","tBodyGyro-std()-Z",-0.34813109
"4145",1,"WALKING_DOWNSTAIRS","tBodyGyro-std()-Z",-0.12087797
"4146",1,"WALKING_UPSTAIRS","tBodyGyro-std()-Z",-0.54632096
"4147",2,"LAYING","tBodyGyro-std()-Z",-0.9829511
"4148",2,"SITTING","tBodyGyro-std()-Z",-0.975642185
"4149",2,"STANDING","tBodyGyro-std()-Z",-0.97847851
"4150",2,"WALKING","tBodyGyro-std()-Z",-0.47679889
"4151",2,"WALKING_DOWNSTAIRS","tBodyGyro-std()-Z",-0.27252004
"4152",2,"WALKING_UPSTAIRS","tBodyGyro-std()-Z",-0.21943787
"4153",3,"LAYING","tBodyGyro-std()-Z",-0.984114055
"4154",3,"SITTING","tBodyGyro-std()-Z",-0.964519685
"4155",3,"STANDING","tBodyGyro-std()-Z",-0.92513386
"4156",3,"WALKING","tBodyGyro-std()-Z",-0.47570324
"4157",3,"WALKING_DOWNSTAIRS","tBodyGyro-std()-Z",-0.45183238
"4158",3,"WALKING_UPSTAIRS","tBodyGyro-std()-Z",-0.51496056
"4159",4,"LAYING","tBodyGyro-std()-Z",-0.992067355
"4160",4,"SITTING","tBodyGyro-std()-Z",-0.943303485
"4161",4,"STANDING","tBodyGyro-std()-Z",-0.93893821
"4162",4,"WALKING","tBodyGyro-std()-Z",-0.668151165
"4163",4,"WALKING_DOWNSTAIRS","tBodyGyro-std()-Z",-0.51856746
"4164",4,"WALKING_UPSTAIRS","tBodyGyro-std()-Z",-0.34680854
"4165",5,"LAYING","tBodyGyro-std()-Z",-0.985813405
"4166",5,"SITTING","tBodyGyro-std()-Z",-0.95992242
"4167",5,"STANDING","tBodyGyro-std()-Z",-0.92946319
"4168",5,"WALKING","tBodyGyro-std()-Z",-0.318599205
"4169",5,"WALKING_DOWNSTAIRS","tBodyGyro-std()-Z",-0.21470361
"4170",5,"WALKING_UPSTAIRS","tBodyGyro-std()-Z",-0.26536024
"4171",6,"LAYING","tBodyGyro-std()-Z",-0.97301934
"4172",6,"SITTING","tBodyGyro-std()-Z",-0.96696013
"4173",6,"STANDING","tBodyGyro-std()-Z",-0.96264466
"4174",6,"WALKING","tBodyGyro-std()-Z",-0.37691246
"4175",6,"WALKING_DOWNSTAIRS","tBodyGyro-std()-Z",-0.0935538015
"4176",6,"WALKING_UPSTAIRS","tBodyGyro-std()-Z",-0.17656325
"4177",7,"LAYING","tBodyGyro-std()-Z",-0.984795725
"4178",7,"SITTING","tBodyGyro-std()-Z",-0.983347395
"4179",7,"STANDING","tBodyGyro-std()-Z",-0.97944572
"4180",7,"WALKING","tBodyGyro-std()-Z",-0.39668336
"4181",7,"WALKING_DOWNSTAIRS","tBodyGyro-std()-Z",-0.39996764
"4182",7,"WALKING_UPSTAIRS","tBodyGyro-std()-Z",-0.36365138
"4183",8,"LAYING","tBodyGyro-std()-Z",-0.99366172
"4184",8,"SITTING","tBodyGyro-std()-Z",-0.980374935
"4185",8,"STANDING","tBodyGyro-std()-Z",-0.98871382
"4186",8,"WALKING","tBodyGyro-std()-Z",-0.10986761575
"4187",8,"WALKING_DOWNSTAIRS","tBodyGyro-std()-Z",-0.154277345
"4188",8,"WALKING_UPSTAIRS","tBodyGyro-std()-Z",0.17732933
"4189",9,"LAYING","tBodyGyro-std()-Z",-0.97077626
"4190",9,"SITTING","tBodyGyro-std()-Z",-0.96249691
"4191",9,"STANDING","tBodyGyro-std()-Z",-0.97139122
"4192",9,"WALKING","tBodyGyro-std()-Z",-0.265148235
"4193",9,"WALKING_DOWNSTAIRS","tBodyGyro-std()-Z",-0.28952642
"4194",9,"WALKING_UPSTAIRS","tBodyGyro-std()-Z",-0.12838059
"4195",10,"LAYING","tBodyGyro-std()-Z",-0.98592337
"4196",10,"SITTING","tBodyGyro-std()-Z",-0.985867155
"4197",10,"STANDING","tBodyGyro-std()-Z",-0.968925965
"4198",10,"WALKING","tBodyGyro-std()-Z",-0.1603204
"4199",10,"WALKING_DOWNSTAIRS","tBodyGyro-std()-Z",-0.050463607
"4200",10,"WALKING_UPSTAIRS","tBodyGyro-std()-Z",-0.33727807
"4201",11,"LAYING","tBodyGyro-std()-Z",-0.98998216
"4202",11,"SITTING","tBodyGyro-std()-Z",-0.96372578
"4203",11,"STANDING","tBodyGyro-std()-Z",-0.98739114
"4204",11,"WALKING","tBodyGyro-std()-Z",-0.43378641
"4205",11,"WALKING_DOWNSTAIRS","tBodyGyro-std()-Z",-0.33224078
"4206",11,"WALKING_UPSTAIRS","tBodyGyro-std()-Z",-0.69136937
"4207",12,"LAYING","tBodyGyro-std()-Z",-0.967963125
"4208",12,"SITTING","tBodyGyro-std()-Z",-0.9626896
"4209",12,"STANDING","tBodyGyro-std()-Z",-0.96493594
"4210",12,"WALKING","tBodyGyro-std()-Z",-0.259587
"4211",12,"WALKING_DOWNSTAIRS","tBodyGyro-std()-Z",-0.34833108
"4212",12,"WALKING_UPSTAIRS","tBodyGyro-std()-Z",-0.285138055
"4213",13,"LAYING","tBodyGyro-std()-Z",-0.985523665
"4214",13,"SITTING","tBodyGyro-std()-Z",-0.9810146
"4215",13,"STANDING","tBodyGyro-std()-Z",-0.98146663
"4216",13,"WALKING","tBodyGyro-std()-Z",-0.36735892
"4217",13,"WALKING_DOWNSTAIRS","tBodyGyro-std()-Z",-0.31774767
"4218",13,"WALKING_UPSTAIRS","tBodyGyro-std()-Z",-0.21533328
"4219",14,"LAYING","tBodyGyro-std()-Z",-0.97685325
"4220",14,"SITTING","tBodyGyro-std()-Z",-0.97781892
"4221",14,"STANDING","tBodyGyro-std()-Z",-0.964805105
"4222",14,"WALKING","tBodyGyro-std()-Z",-0.1307471
"4223",14,"WALKING_DOWNSTAIRS","tBodyGyro-std()-Z",0.33280447
"4224",14,"WALKING_UPSTAIRS","tBodyGyro-std()-Z",0.533401885
"4225",15,"LAYING","tBodyGyro-std()-Z",-0.986207125
"4226",15,"SITTING","tBodyGyro-std()-Z",-0.98703354
"4227",15,"STANDING","tBodyGyro-std()-Z",-0.97827486
"4228",15,"WALKING","tBodyGyro-std()-Z",-0.44301943
"4229",15,"WALKING_DOWNSTAIRS","tBodyGyro-std()-Z",-0.26320734
"4230",15,"WALKING_UPSTAIRS","tBodyGyro-std()-Z",-0.479592455
"4231",16,"LAYING","tBodyGyro-std()-Z",-0.991682555
"4232",16,"SITTING","tBodyGyro-std()-Z",-0.99405069
"4233",16,"STANDING","tBodyGyro-std()-Z",-0.990871275
"4234",16,"WALKING","tBodyGyro-std()-Z",-0.36272506
"4235",16,"WALKING_DOWNSTAIRS","tBodyGyro-std()-Z",-0.43602902
"4236",16,"WALKING_UPSTAIRS","tBodyGyro-std()-Z",-0.39433206
"4237",17,"LAYING","tBodyGyro-std()-Z",-0.99436425
"4238",17,"SITTING","tBodyGyro-std()-Z",-0.993961235
"4239",17,"STANDING","tBodyGyro-std()-Z",-0.992044875
"4240",17,"WALKING","tBodyGyro-std()-Z",-0.39055829
"4241",17,"WALKING_DOWNSTAIRS","tBodyGyro-std()-Z",-0.46512062
"4242",17,"WALKING_UPSTAIRS","tBodyGyro-std()-Z",-0.25219161
"4243",18,"LAYING","tBodyGyro-std()-Z",-0.99193319
"4244",18,"SITTING","tBodyGyro-std()-Z",-0.99243835
"4245",18,"STANDING","tBodyGyro-std()-Z",-0.97873286
"4246",18,"WALKING","tBodyGyro-std()-Z",-0.51572856
"4247",18,"WALKING_DOWNSTAIRS","tBodyGyro-std()-Z",-0.4796408
"4248",18,"WALKING_UPSTAIRS","tBodyGyro-std()-Z",-0.45451456
"4249",19,"LAYING","tBodyGyro-std()-Z",-0.98070953
"4250",19,"SITTING","tBodyGyro-std()-Z",-0.97489104
"4251",19,"STANDING","tBodyGyro-std()-Z",-0.97584104
"4252",19,"WALKING","tBodyGyro-std()-Z",-0.094530509
"4253",19,"WALKING_DOWNSTAIRS","tBodyGyro-std()-Z",-0.045038633
"4254",19,"WALKING_UPSTAIRS","tBodyGyro-std()-Z",-0.126557705
"4255",20,"LAYING","tBodyGyro-std()-Z",-0.98583127
"4256",20,"SITTING","tBodyGyro-std()-Z",-0.965732215
"4257",20,"STANDING","tBodyGyro-std()-Z",-0.94523136
"4258",20,"WALKING","tBodyGyro-std()-Z",-0.16723929
"4259",20,"WALKING_DOWNSTAIRS","tBodyGyro-std()-Z",0.1790562
"4260",20,"WALKING_UPSTAIRS","tBodyGyro-std()-Z",0.20523151
"4261",21,"LAYING","tBodyGyro-std()-Z",-0.99463392
"4262",21,"SITTING","tBodyGyro-std()-Z",-0.98709674
"4263",21,"STANDING","tBodyGyro-std()-Z",-0.97687361
"4264",21,"WALKING","tBodyGyro-std()-Z",-0.306355565
"4265",21,"WALKING_DOWNSTAIRS","tBodyGyro-std()-Z",-0.35344099
"4266",21,"WALKING_UPSTAIRS","tBodyGyro-std()-Z",0.067118832
"4267",22,"LAYING","tBodyGyro-std()-Z",-0.989483285
"4268",22,"SITTING","tBodyGyro-std()-Z",-0.966155725
"4269",22,"STANDING","tBodyGyro-std()-Z",-0.97176306
"4270",22,"WALKING","tBodyGyro-std()-Z",-0.15851636
"4271",22,"WALKING_DOWNSTAIRS","tBodyGyro-std()-Z",-0.277375395
"4272",22,"WALKING_UPSTAIRS","tBodyGyro-std()-Z",-0.161860765
"4273",23,"LAYING","tBodyGyro-std()-Z",-0.996366
"4274",23,"SITTING","tBodyGyro-std()-Z",-0.988820705
"4275",23,"STANDING","tBodyGyro-std()-Z",-0.98076192
"4276",23,"WALKING","tBodyGyro-std()-Z",-0.19485065
"4277",23,"WALKING_DOWNSTAIRS","tBodyGyro-std()-Z",-0.190416885
"4278",23,"WALKING_UPSTAIRS","tBodyGyro-std()-Z",-0.038104347
"4279",24,"LAYING","tBodyGyro-std()-Z",-0.994302845
"4280",24,"SITTING","tBodyGyro-std()-Z",-0.98411409
"4281",24,"STANDING","tBodyGyro-std()-Z",-0.97814046
"4282",24,"WALKING","tBodyGyro-std()-Z",-0.39261143
"4283",24,"WALKING_DOWNSTAIRS","tBodyGyro-std()-Z",-0.49596081
"4284",24,"WALKING_UPSTAIRS","tBodyGyro-std()-Z",-0.27029916
"4285",25,"LAYING","tBodyGyro-std()-Z",-0.93993078
"4286",25,"SITTING","tBodyGyro-std()-Z",-0.98940572
"4287",25,"STANDING","tBodyGyro-std()-Z",-0.98196558
"4288",25,"WALKING","tBodyGyro-std()-Z",-0.55679428
"4289",25,"WALKING_DOWNSTAIRS","tBodyGyro-std()-Z",-0.45320647
"4290",25,"WALKING_UPSTAIRS","tBodyGyro-std()-Z",-0.56497096
"4291",26,"LAYING","tBodyGyro-std()-Z",-0.994749995
"4292",26,"SITTING","tBodyGyro-std()-Z",-0.988769535
"4293",26,"STANDING","tBodyGyro-std()-Z",-0.98715232
"4294",26,"WALKING","tBodyGyro-std()-Z",-0.355447
"4295",26,"WALKING_DOWNSTAIRS","tBodyGyro-std()-Z",-0.33801147
"4296",26,"WALKING_UPSTAIRS","tBodyGyro-std()-Z",-0.29633685
"4297",27,"LAYING","tBodyGyro-std()-Z",-0.99520483
"4298",27,"SITTING","tBodyGyro-std()-Z",-0.98942632
"4299",27,"STANDING","tBodyGyro-std()-Z",-0.989011555
"4300",27,"WALKING","tBodyGyro-std()-Z",-0.24616895
"4301",27,"WALKING_DOWNSTAIRS","tBodyGyro-std()-Z",-0.25821085
"4302",27,"WALKING_UPSTAIRS","tBodyGyro-std()-Z",-0.21249246
"4303",28,"LAYING","tBodyGyro-std()-Z",-0.98780617
"4304",28,"SITTING","tBodyGyro-std()-Z",-0.973964365
"4305",28,"STANDING","tBodyGyro-std()-Z",-0.95101451
"4306",28,"WALKING","tBodyGyro-std()-Z",-0.236395785
"4307",28,"WALKING_DOWNSTAIRS","tBodyGyro-std()-Z",-0.32455235
"4308",28,"WALKING_UPSTAIRS","tBodyGyro-std()-Z",-0.19962259
"4309",29,"LAYING","tBodyGyro-std()-Z",-0.99518318
"4310",29,"SITTING","tBodyGyro-std()-Z",-0.986911
"4311",29,"STANDING","tBodyGyro-std()-Z",-0.98786474
"4312",29,"WALKING","tBodyGyro-std()-Z",-0.42406431
"4313",29,"WALKING_DOWNSTAIRS","tBodyGyro-std()-Z",-0.327430385
"4314",29,"WALKING_UPSTAIRS","tBodyGyro-std()-Z",-0.38661704
"4315",30,"LAYING","tBodyGyro-std()-Z",-0.990149225
"4316",30,"SITTING","tBodyGyro-std()-Z",-0.9825122
"4317",30,"STANDING","tBodyGyro-std()-Z",-0.94840945
"4318",30,"WALKING","tBodyGyro-std()-Z",-0.19302267
"4319",30,"WALKING_DOWNSTAIRS","tBodyGyro-std()-Z",-0.282788275
"4320",30,"WALKING_UPSTAIRS","tBodyGyro-std()-Z",-0.20748507
"4321",1,"LAYING","tBodyGyroJerk-mean()-X",-0.098871363
"4322",1,"SITTING","tBodyGyroJerk-mean()-X",-0.097585544
"4323",1,"STANDING","tBodyGyroJerk-mean()-X",-0.097980589
"4324",1,"WALKING","tBodyGyroJerk-mean()-X",-0.095098173
"4325",1,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-X",-0.075669852
"4326",1,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-X",-0.12121225
"4327",2,"LAYING","tBodyGyroJerk-mean()-X",-0.0986622885
"4328",2,"SITTING","tBodyGyroJerk-mean()-X",-0.097446921
"4329",2,"STANDING","tBodyGyroJerk-mean()-X",-0.0989650035
"4330",2,"WALKING","tBodyGyroJerk-mean()-X",-0.0957022
"4331",2,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-X",-0.081117114
"4332",2,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-X",-0.0686227655
"4333",3,"LAYING","tBodyGyroJerk-mean()-X",-0.0989726795
"4334",3,"SITTING","tBodyGyroJerk-mean()-X",-0.0974224215
"4335",3,"STANDING","tBodyGyroJerk-mean()-X",-0.096814122
"4336",3,"WALKING","tBodyGyroJerk-mean()-X",-0.084683362
"4337",3,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-X",-0.072258429
"4338",3,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-X",-0.10198418
"4339",4,"LAYING","tBodyGyroJerk-mean()-X",-0.098612498
"4340",4,"SITTING","tBodyGyroJerk-mean()-X",-0.096933848
"4341",4,"STANDING","tBodyGyroJerk-mean()-X",-0.1000014115
"4342",4,"WALKING","tBodyGyroJerk-mean()-X",-0.109277235
"4343",4,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-X",-0.071925132
"4344",4,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-X",-0.103910745
"4345",5,"LAYING","tBodyGyroJerk-mean()-X",-0.098405742
"4346",5,"SITTING","tBodyGyroJerk-mean()-X",-0.097137863
"4347",5,"STANDING","tBodyGyroJerk-mean()-X",-0.0955445955
"4348",5,"WALKING","tBodyGyroJerk-mean()-X",-0.09626734
"4349",5,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-X",-0.1040545
"4350",5,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-X",-0.14422273
"4351",6,"LAYING","tBodyGyroJerk-mean()-X",-0.099491462
"4352",6,"SITTING","tBodyGyroJerk-mean()-X",-0.098601094
"4353",6,"STANDING","tBodyGyroJerk-mean()-X",-0.10030203
"4354",6,"WALKING","tBodyGyroJerk-mean()-X",-0.057510122
"4355",6,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-X",-0.0249448705
"4356",6,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-X",-0.033893737
"4357",7,"LAYING","tBodyGyroJerk-mean()-X",-0.0992330075
"4358",7,"SITTING","tBodyGyroJerk-mean()-X",-0.0982464185
"4359",7,"STANDING","tBodyGyroJerk-mean()-X",-0.099139863
"4360",7,"WALKING","tBodyGyroJerk-mean()-X",-0.11761508
"4361",7,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-X",-0.084405653
"4362",7,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-X",-0.097432293
"4363",8,"LAYING","tBodyGyroJerk-mean()-X",-0.0998459585
"4364",8,"SITTING","tBodyGyroJerk-mean()-X",-0.096696962
"4365",8,"STANDING","tBodyGyroJerk-mean()-X",-0.0978363345
"4366",8,"WALKING","tBodyGyroJerk-mean()-X",-0.170686105
"4367",8,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-X",-0.0519876275
"4368",8,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-X",-0.13254092
"4369",9,"LAYING","tBodyGyroJerk-mean()-X",-0.099929796
"4370",9,"SITTING","tBodyGyroJerk-mean()-X",-0.0967613115
"4371",9,"STANDING","tBodyGyroJerk-mean()-X",-0.099980264
"4372",9,"WALKING","tBodyGyroJerk-mean()-X",-0.0839141525
"4373",9,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-X",-0.062175364
"4374",9,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-X",-0.11596223
"4375",10,"LAYING","tBodyGyroJerk-mean()-X",-0.098261696
"4376",10,"SITTING","tBodyGyroJerk-mean()-X",-0.097823522
"4377",10,"STANDING","tBodyGyroJerk-mean()-X",-0.099409142
"4378",10,"WALKING","tBodyGyroJerk-mean()-X",-0.14375399
"4379",10,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-X",-0.0364256815
"4380",10,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-X",-0.1614621
"4381",11,"LAYING","tBodyGyroJerk-mean()-X",-0.099266493
"4382",11,"SITTING","tBodyGyroJerk-mean()-X",-0.097421841
"4383",11,"STANDING","tBodyGyroJerk-mean()-X",-0.098344989
"4384",11,"WALKING","tBodyGyroJerk-mean()-X",-0.096611484
"4385",11,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-X",0.0188137455
"4386",11,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-X",-0.080578636
"4387",12,"LAYING","tBodyGyroJerk-mean()-X",-0.0989269105
"4388",12,"SITTING","tBodyGyroJerk-mean()-X",-0.096657507
"4389",12,"STANDING","tBodyGyroJerk-mean()-X",-0.097024776
"4390",12,"WALKING","tBodyGyroJerk-mean()-X",-0.070655143
"4391",12,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-X",-0.05057598
"4392",12,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-X",-0.072960196
"4393",13,"LAYING","tBodyGyroJerk-mean()-X",-0.098873881
"4394",13,"SITTING","tBodyGyroJerk-mean()-X",-0.098542826
"4395",13,"STANDING","tBodyGyroJerk-mean()-X",-0.097186094
"4396",13,"WALKING","tBodyGyroJerk-mean()-X",-0.089371549
"4397",13,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-X",-0.10863493
"4398",13,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-X",-0.063650426
"4399",14,"LAYING","tBodyGyroJerk-mean()-X",-0.10092836
"4400",14,"SITTING","tBodyGyroJerk-mean()-X",-0.097632807
"4401",14,"STANDING","tBodyGyroJerk-mean()-X",-0.0990447225
"4402",14,"WALKING","tBodyGyroJerk-mean()-X",-0.13017476
"4403",14,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-X",-0.092716207
"4404",14,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-X",-0.114486655
"4405",15,"LAYING","tBodyGyroJerk-mean()-X",-0.099245837
"4406",15,"SITTING","tBodyGyroJerk-mean()-X",-0.09799605
"4407",15,"STANDING","tBodyGyroJerk-mean()-X",-0.10022471
"4408",15,"WALKING","tBodyGyroJerk-mean()-X",-0.072627351
"4409",15,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-X",-0.029126533
"4410",15,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-X",-0.15203846
"4411",16,"LAYING","tBodyGyroJerk-mean()-X",-0.098565734
"4412",16,"SITTING","tBodyGyroJerk-mean()-X",-0.098537579
"4413",16,"STANDING","tBodyGyroJerk-mean()-X",-0.0981786485
"4414",16,"WALKING","tBodyGyroJerk-mean()-X",-0.12548958
"4415",16,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-X",-0.086048125
"4416",16,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-X",-0.14223103
"4417",17,"LAYING","tBodyGyroJerk-mean()-X",-0.098061695
"4418",17,"SITTING","tBodyGyroJerk-mean()-X",-0.0981449355
"4419",17,"STANDING","tBodyGyroJerk-mean()-X",-0.0996633615
"4420",17,"WALKING","tBodyGyroJerk-mean()-X",-0.096704994
"4421",17,"WALKING_DOWNSTAIRS","tBodyGyroJerk-mean()-X",-0.1047445215
"4422",17,"WALKING_UPSTAIRS","tBodyGyroJerk-mean()-X",-0.13962302
"4423",18,"LAYING","tBodyGyroJerk-mean()-X",-0.098489735
